id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
4185,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 6734,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 20:30,08h 30m,7/23/2024 5:00,3,600,32
4186,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 6949,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 21:00,08h 29m,7/23/2024 5:29,3.8,584,22
4187,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 6730,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 21:30,07h 00m,7/23/2024 4:30,3.3,616,23
4188,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 5693,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 21:30,07h 45m,7/23/2024 5:15,4.6,611,31
4189,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 6805,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 21:45,08h 25m,7/23/2024 6:10,4.3,616,25
4190,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 56911,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 21:55,06h 35m,7/23/2024 4:30,3.9,579,33
4191,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 6637,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:00,08h 39m,7/23/2024 6:39,3.9,634,33
4192,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 6834,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:00,07h 49m,7/23/2024 5:49,3.8,611,22
4193,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 6892,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:15,06h 30m,7/23/2024 4:45,4.4,584,19
4194,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 6925,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:30,08h 40m,7/23/2024 7:10,3.3,616,33
4195,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 6843,INDRA(A.C. Seater),7/22/2024 22:50,07h 00m,7/23/2024 5:50,3.7,745,38
4196,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 53548,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:00,06h 30m,7/23/2024 5:30,3,584,34
4197,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 6832,INDRA(A.C. Seater),7/22/2024 23:15,07h 15m,7/23/2024 6:30,4.4,745,30
4198,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 6830,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:30,07h 25m,7/23/2024 6:55,3.3,611,31
4199,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 5691,STAR LINER(NON-AC SLEEPER 2+1),7/22/2024 23:40,06h 55m,7/23/2024 6:35,3.6,792,15
4200,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,APSRTC - 47462,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:59,06h 11m,7/23/2024 6:10,3.7,611,23
4201,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Sri Balaji Transports,A/C Seater / Sleeper (2+1),7/22/2024 22:35,06h 52m,7/23/2024 5:27,4.5,700,32
4202,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Sri Balaji Transports,A/C Sleeper (2+1),7/22/2024 22:55,06h 27m,7/23/2024 5:22,4.6,1090,13
4203,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),7/22/2024 23:35,06h 30m,7/23/2024 6:05,4.3,677,27
4204,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,AdMadhavi Travels,A/C Seater / Sleeper (2+1),7/22/2024 22:25,07h 05m,7/23/2024 5:30,4.8,699,30
4205,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Meena tours and travels,A/C Sleeper (2+1),7/22/2024 22:05,07h 40m,7/23/2024 5:45,4.3,1090,17
4206,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Sree sivasankar Travels,NON A/C Seater (2+2),7/22/2024 21:50,08h 15m,7/23/2024 6:05,4.2,600,16
4207,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Meena tours and travels,A/C Seater / Sleeper (2+1),7/22/2024 22:30,07h 00m,7/23/2024 5:30,4.2,800,26
4208,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Al madeena Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:15,07h 15m,7/23/2024 5:30,4,550,25
4209,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Meena tours and travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),7/22/2024 22:15,07h 15m,7/23/2024 5:30,4.2,970,9
4210,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,KK Travels,A/C Sleeper (2+1),7/22/2024 22:35,07h 14m,7/23/2024 5:49,3.8,900,13
4211,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Al madeena Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:45,08h 35m,7/23/2024 6:20,3.8,550,24
4212,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Sadiq Tours and Travels,A/C Sleeper (2+1),7/22/2024 22:35,06h 50m,7/23/2024 5:25,3.7,1090,18
4213,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,S.L Travels,NON A/C Sleeper (2+1),7/22/2024 23:30,06h 23m,7/23/2024 5:53,4.1,750,14
4214,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Elegance Tours And Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),7/22/2024 18:00,05h 45m,7/22/2024 23:45,0,1329,34
4215,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Elegance Tours And Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),7/22/2024 14:30,07h 30m,7/22/2024 22:00,0,941,22
4216,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Yolo Bus,Bharat Benz A/C Sleeper (2+1),7/22/2024 23:19,08h 13m,7/23/2024 7:32,4.2,870,26
4217,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Sri Balaji Transports,A/C Sleeper (2+1),7/22/2024 23:10,06h 17m,7/23/2024 5:27,4.3,1090,17
4218,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Dream Line Travels Pvt Ltd,VE A/C Sleeper (2+1),7/22/2024 0:50,06h 10m,7/23/2024 7:00,4.3,800,23
4219,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),7/22/2024 23:30,05h 30m,7/23/2024 5:00,4.1,1000,21
4220,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,KK Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:15,07h 44m,7/23/2024 5:59,3.8,550,19
4221,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,ORM Tours and Travels,A/C Sleeper (2+1),7/22/2024 22:30,07h 00m,7/23/2024 5:30,3.7,1090,24
4222,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Yolo Bus,Bharat Benz A/C Sleeper (2+1),7/22/2024 23:16,05h 14m,7/23/2024 4:30,3.9,900,19
4223,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,S.L Travels,NON A/C Sleeper (2+1),7/22/2024 23:30,06h 40m,7/23/2024 6:10,4.6,1000,19
4224,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,SRS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),7/22/2024 16:45,05h 50m,7/22/2024 22:35,2.8,800,35
4225,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,National travels,VE A/C Sleeper (2+1),7/22/2024 23:59,06h 46m,7/23/2024 6:45,2.8,904,28
4226,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Orange Tours and Travels Grand,A/C Sleeper (2+1),7/22/2024 0:30,05h 25m,7/23/2024 5:55,3.2,900,36
4227,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Madhavi Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:15,08h 05m,7/23/2024 6:20,2.7,600,20
4228,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Sandeep Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 0:40,06h 10m,7/23/2024 6:50,3.4,799,17
4229,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 23:30,06h 30m,7/23/2024 6:00,2.8,990,36
4230,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),7/22/2024 22:00,05h 20m,7/23/2024 3:20,2.9,1090,32
4231,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),7/22/2024 17:40,05h 50m,7/22/2024 23:30,2.7,1200,26
4232,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),7/22/2024 23:30,06h 10m,7/23/2024 5:40,2.6,900,29
4233,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),7/22/2024 22:20,07h 05m,7/23/2024 5:25,2.5,990,25
4234,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),7/22/2024 19:00,04h 58m,7/22/2024 23:58,1.8,899,43
4235,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Om Sri Vinayaka Travels,A/C Seater / Sleeper (2+1),7/22/2024 23:59,07h 26m,7/23/2024 7:25,4.4,999,20
4236,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,IRA Travels,A/C Sleeper (2+1),7/22/2024 23:55,06h 15m,7/23/2024 6:10,4.4,999,11
4237,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Zingbus Plus,A/C Sleeper (2+1),7/22/2024 23:40,07h 15m,7/23/2024 6:55,4.2,729,27
4238,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Bharathi Tours And Travels(HYD),A/C Sleeper (2+1),7/22/2024 0:40,07h 10m,7/23/2024 7:50,4,750,26
4239,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),7/22/2024 22:30,06h 00m,7/23/2024 4:30,3.7,950,22
4240,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,ORM Tours and Travels,A/C Sleeper (2+1),7/22/2024 22:20,07h 10m,7/23/2024 5:30,3.2,1090,30
4241,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Yolo Bus,Bharat Benz A/C Sleeper (2+1),7/22/2024 23:09,08h 13m,7/23/2024 7:22,3.4,3622,36
4242,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,KSM Roadways,Bharat Benz A/C Sleeper (2+1),7/22/2024 23:55,05h 35m,7/23/2024 5:30,4.7,2399,36
4243,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,S.L Travels,A/C Sleeper (2+1),7/22/2024 23:45,06h 50m,7/23/2024 6:35,4,950,19
4244,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Bmcc Travels,NON A/C Sleeper (2+1),7/22/2024 23:59,05h 31m,7/23/2024 5:30,3,904,29
4245,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Morning Star Travels,NON A/C Sleeper (2+1),7/22/2024 22:30,06h 50m,7/23/2024 5:20,2.3,750,22
4246,Anantapur (andhra pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/ananthapur-to-hyderabad,Al madeena Travels,A/C Sleeper (2+1),7/22/2024 22:00,07h 40m,7/23/2024 5:40,3.9,950,26
4247,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 52,SWIFT-GARUDA A/C SEATER BUS,7/22/2024 12:01,07h 54m,7/22/2024 19:55,3.3,627,12
4248,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 1210,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,7/22/2024 12:55,08h 20m,7/22/2024 21:15,3.8,567,5
4249,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,7/22/2024 14:15,08h 35m,7/22/2024 22:50,4.2,627,33
4250,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 235,Swift Deluxe Non AC Air Bus (2+2),7/22/2024 15:00,09h 01m,7/23/2024 0:01,4.6,620,21
4251,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 370,AC MULTI AXLE,7/22/2024 15:25,06h 55m,7/22/2024 22:20,2.2,729,21
4252,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),7/22/2024 16:02,08h 48m,7/23/2024 0:50,2.8,567,23
4253,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),7/22/2024 16:16,09h 04m,7/23/2024 1:20,4.7,640,30
4254,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 553,Super Deluxe Non AC Seater Air Bus (2+2),7/22/2024 16:45,08h 40m,7/23/2024 1:25,1.9,640,21
4255,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),7/22/2024 19:04,09h 20m,7/23/2024 4:24,4.1,640,29
4256,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),7/22/2024 20:00,08h 25m,7/23/2024 4:25,3.6,473,31
4257,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 1585,Super Deluxe Non AC Seater Air Bus (2+2),7/22/2024 20:31,09h 05m,7/23/2024 5:36,3.7,640,32
4258,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 1586,Super Deluxe Non AC Seater Air Bus (2+2),7/22/2024 21:31,09h 05m,7/23/2024 6:36,3.2,640,35
4259,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),7/22/2024 22:12,09h 24m,7/23/2024 7:36,4.1,640,31
4260,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,7/22/2024 22:32,09h 03m,7/23/2024 7:35,4.3,627,26
4261,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 574,Super Deluxe Non AC Seater Air Bus (2+2),7/22/2024 23:00,10h 30m,7/23/2024 9:30,3.8,469,26
4262,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 583,Super Deluxe Non AC Seater Air Bus (2+2),7/22/2024 23:30,10h 05m,7/23/2024 9:35,3.9,469,34
4263,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,7/22/2024 23:41,09h 24m,7/23/2024 9:05,3.8,627,27
4264,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,MMK Travels,VE A/C Seater / Sleeper (2+1),7/22/2024 22:30,09h 00m,7/23/2024 7:30,4.5,700,26
4265,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Silver Line Travels,NON A/C Semi Sleeper (2+2),7/22/2024 22:00,08h 10m,7/23/2024 6:10,4.5,699,34
4266,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),7/22/2024 23:00,10h 00m,7/23/2024 9:00,4.3,599,28
4267,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,AdSAAM BUS,Bharat Benz A/C Sleeper (2+1),7/22/2024 20:10,10h 35m,7/23/2024 6:45,4.1,854,24
4268,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),7/22/2024 21:45,08h 25m,7/23/2024 6:10,4.1,650,29
4269,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,NS Transports,VE A/C Sleeper (2+1),7/22/2024 22:45,08h 45m,7/23/2024 7:30,4.2,950,15
4270,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,P K Travels,A/C Sleeper (2+1),7/22/2024 18:45,11h 45m,7/23/2024 6:30,4.2,950,24
4271,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,AdDA Transports,A/C Sleeper (2+1),7/22/2024 21:45,09h 15m,7/23/2024 7:00,3.4,700,26
4272,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,DLT BUS,A/C Sleeper (2+1),7/22/2024 22:30,09h 00m,7/23/2024 7:30,3.9,899,17
4273,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Suraj Holidays,VE A/C Sleeper (2+1),7/22/2024 22:30,09h 00m,7/23/2024 7:30,3.9,900,24
4274,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),7/22/2024 22:15,08h 15m,7/23/2024 6:30,4,650,18
4275,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,National travels and logistics,NON A/C Sleeper (2+1),7/22/2024 22:45,07h 45m,7/23/2024 6:30,3.8,649,16
4276,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),7/22/2024 22:00,09h 05m,7/23/2024 7:05,3.8,799,21
4277,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),7/22/2024 21:00,08h 30m,7/23/2024 5:30,3.8,899,23
4278,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,P K Travels,A/C Sleeper (2+1),7/22/2024 21:45,08h 45m,7/23/2024 6:30,3.5,850,24
4279,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,SURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),7/22/2024 21:00,10h 30m,7/23/2024 7:30,4,700,35
4280,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,A1 Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:00,09h 45m,7/23/2024 6:45,3.3,600,36
4281,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,SKS Tours & Travels,A/C Sleeper (2+1),7/22/2024 21:15,08h 30m,7/23/2024 5:45,4.3,849,24
4282,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Kalpaka Travels,NON A/C Semi Sleeper (2+2),7/22/2024 22:00,08h 30m,7/23/2024 6:30,3.2,800,32
4283,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),7/22/2024 19:45,10h 00m,7/23/2024 5:45,2.4,850,35
4284,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Bharathi Travels,A/C Sleeper (2+1),7/22/2024 23:45,08h 15m,7/23/2024 8:00,2.2,690,23
4285,Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,NS Transports,NON A/C Sleeper (2+1),7/22/2024 22:30,08h 15m,7/23/2024 6:45,1.9,699,21
